5 2153 15459 0.499996 1 1.25002 2 1
10 2241 15550 0.909106 2 2.25005 3 2
15 2404 15580 1.24741 2 2.86994 3 2
20 2644 15755 1.23816 2 3.25025 4 3
25 2764 15927 1.18916 2 3.57019 4 3
30 2876 15984 1.16373 2 3.87019 4 3
35 3157 16212 1.2278 2 4.10016 5 4
40 3358 16268 1.32488 2 4.26007 5 4
45 3573 16346 1.40093 2 4.41998 5 4
50 3770 16415 1.45721 2 4.56998 5 4
55 3978 16496 1.49925 2 4.72008 5 4
60 4189 16563 1.53843 2 4.87016 5 4
65 4603 16873 1.57633 2 5.01017 6 5
70 4988 16954 1.61001 2 5.09986 6 5
75 5303 17042 1.63851 2 5.17959 6 5
80 5623 17109 1.65821 2 5.25958 6 5
85 5946 17183 1.6759 2 5.34967 6 5
90 6268 17248 1.69052 2 5.42974 6 5
95 6576 17318 1.70633 2 5.50982 6 5
100 6902 17400 1.72428 2 5.59991 6 5
105 7239 17464 1.74093 2 5.6799 6 5
110 7550 17545 1.75193 2 5.7499 6 5
115 7848 17627 1.76049 2 5.81989 6 5
120 8132 17692 1.76842 2 5.87985 6 5
125 8427 17765 1.7761 2 5.94983 6 5
130 8881 17985 1.79597 3 6.00984 7 6
135 9332 18064 1.84317 3 6.04989 7 6
140 9810 18122 1.89563 3 6.09996 7 6
145 10242 18197 1.93346 3 6.14001 7 6
150 10656 18270 1.96726 3 6.18007 7 6
155 11079 18337 2.00035 3 6.22012 7 6
160 11503 18397 2.03301 3 6.26018 7 6
165 11945 18467 2.06343 3 6.30023 7 6
170 12410 18541 2.10101 3 6.35026 7 6
175 12784 18604 2.11972 3 6.38023 7 6
180 13158 18664 2.13611 3 6.4102 7 6
185 13537 18733 2.15168 3 6.44017 7 6
190 13902 18820 2.16755 3 6.47014 7 6
195 14363 18875 2.19781 3 6.52008 7 6
200 14773 18939 2.2188 3 6.56004 7 6
205 15189 19002 2.23903 3 6.6 7 6
210 15605 19080 2.25691 3 6.63996 7 6
215 16004 19140 2.27321 3 6.67994 7 6
220 16396 19195 2.28951 3 6.71994 7 6
