5 3544 16009 3.40848 4 15.0008 15 15
10 3831 15320 3.40789 4 15.0008 15 15
15 4344 15274 3.40863 4 15.0008 15 15
20 4985 15451 3.40929 4 15.0008 15 15
25 5536 15532 3.4108 4 15.0008 15 15
30 6106 15610 3.41075 4 15.0008 15 15
35 6760 15814 3.40855 4 15.0008 15 15
40 7337 15926 3.40977 4 15.0008 15 15
45 7903 15990 3.40909 4 15.0008 15 15
50 8445 16068 3.40945 4 15.0008 15 15
55 9007 16149 3.40786 4 15.0008 15 15
60 9577 16244 3.4072 4 15.0008 15 15
65 10312 16543 3.40692 4 15.0008 15 15
70 10885 16629 3.40759 4 15.0008 15 15
75 11439 16720 3.40795 4 15.0008 15 15
80 11999 16808 3.40799 4 15.0008 15 15
85 12574 16903 3.40836 4 15.0008 15 15
90 13139 16962 3.40727 4 15.0008 15 15
95 13669 17052 3.40717 4 15.0008 15 15
100 14217 17127 3.40651 4 15.0008 15 15
105 14773 17217 3.40615 4 15.0008 15 15
110 15332 17316 3.40647 4 15.0008 15 15
115 15884 17394 3.40633 4 15.0008 15 15
120 16445 17488 3.40596 4 15.0008 15 15
125 16996 17575 3.40574 4 15.0008 15 15
130 17684 17785 3.40524 4 15.0008 15 15
135 18237 17887 3.40489 4 15.0008 15 15
140 18771 17964 3.40481 4 15.0008 15 15
145 19331 18025 3.40462 4 15.0008 15 15
150 19877 18108 3.40462 4 15.0008 15 15
155 20428 18186 3.40478 4 15.0008 15 15
160 20969 18288 3.4047 4 15.0008 15 15
165 21535 18364 3.40446 4 15.0008 15 15
170 22096 18434 3.40427 4 15.0008 15 15
175 22629 18512 3.40395 4 15.0008 15 15
180 23177 18591 3.40423 4 15.0008 15 15
185 23750 18664 3.40401 4 15.0008 15 15
190 24274 18731 3.40435 4 15.0008 15 15
195 24837 18822 3.40426 4 15.0008 15 15
200 25385 18895 3.40433 4 15.0008 15 15
205 25941 18942 3.40443 4 15.0008 15 15
210 26487 19023 3.40436 4 15.0008 15 15
215 27023 19101 3.4042 4 15.0008 15 15
220 27592 19158 3.40415 4 15.0008 15 15
225 28128 19228 3.40459 4 15.0008 15 15
230 28684 19294 3.40487 4 15.0008 15 15
235 29245 19352 3.40451 4 15.0008 15 15
240 29812 19423 3.40445 4 15.0008 15 15
245 30333 19489 3.40391 4 15.0008 15 15
250 30852 19538 3.40384 4 15.0008 15 15
255 31436 19613 3.40374 4 15.0008 15 15
260 32120 19858 3.40333 4 15.0008 15 15
265 32682 19921 3.40317 4 15.0008 15 15
270 33223 19985 3.40312 4 15.0008 15 15
275 33784 20046 3.40323 4 15.0008 15 15
280 34319 20103 3.40326 4 15.0008 15 15
285 34868 20154 3.40356 4 15.0008 15 15
290 35427 20234 3.4036 4 15.0008 15 15
295 35981 20289 3.40385 4 15.0008 15 15
300 36538 20362 3.4041 4 15.0008 15 15
305 37065 20430 3.40416 4 15.0008 15 15
310 37616 20485 3.40423 4 15.0008 15 15
315 38139 20536 3.40398 4 15.0008 15 15
320 38685 20608 3.40398 4 15.0008 15 15
325 39245 20672 3.40394 4 15.0008 15 15
330 39809 20715 3.4037 4 15.0008 15 15
335 40353 20780 3.40405 4 15.0008 15 15
340 40880 20854 3.40393 4 15.0008 15 15
345 41441 20904 3.40406 4 15.0008 15 15
350 41978 20954 3.40392 4 15.0008 15 15
355 42521 21035 3.40393 4 15.0008 15 15
360 43053 21073 3.40381 4 15.0008 15 15
365 43608 21119 3.40384 4 15.0008 15 15
370 44157 21188 3.4037 4 15.0008 15 15
375 44695 21227 3.40391 4 15.0008 15 15
380 45248 21288 3.40398 4 15.0008 15 15
385 45802 21336 3.40401 4 15.0008 15 15
390 46344 21383 3.40397 4 15.0008 15 15
395 46868 21463 3.40395 4 15.0008 15 15
400 47431 21498 3.40402 4 15.0008 15 15
405 47963 21554 3.404 4 15.0008 15 15
410 48506 21600 3.40393 4 15.0008 15 15
415 49066 21649 3.40409 4 15.0008 15 15
420 49628 21705 3.4044 4 15.0008 15 15
425 50158 21763 3.40446 4 15.0008 15 15
430 50711 21818 3.40465 4 15.0008 15 15
435 51238 21854 3.40469 4 15.0008 15 15
440 51783 21897 3.4045 4 15.0008 15 15
445 52330 21964 3.40456 4 15.0008 15 15
450 52901 22015 3.40443 4 15.0008 15 15
455 53417 22078 3.40449 4 15.0008 15 15
460 53954 22113 3.40444 4 15.0008 15 15
465 54495 22174 3.40425 4 15.0008 15 15
470 55004 22206 3.40422 4 15.0008 15 15
475 55580 22274 3.40404 4 15.0008 15 15
480 56115 22312 3.40395 4 15.0008 15 15
485 56654 22380 3.40389 4 15.0008 15 15
490 57215 22446 3.40387 4 15.0008 15 15
495 57745 22482 3.40401 4 15.0008 15 15
500 58285 22525 3.40379 4 15.0008 15 15
505 58841 22570 3.40392 4 15.0008 15 15
510 59372 22631 3.40401 4 15.0008 15 15
515 60191 22939 3.4039 4 15.0008 15 15
520 60728 22974 3.40391 4 15.0008 15 15
525 61269 23037 3.40383 4 15.0008 15 15
530 61809 23091 3.40382 4 15.0008 15 15
535 62363 23106 3.40379 4 15.0008 15 15
540 62896 23183 3.40388 4 15.0008 15 15
