5 2622 40709 0.499996 1 1.25002 2 1
10 2611 33702 0.909106 2 2.25005 3 2
15 2834 33518 1.24741 2 2.86994 3 2
20 3078 33487 1.23816 2 3.25025 4 3
25 3203 33522 1.19532 2 3.5602 4 3
30 3322 33474 1.16373 2 3.87019 4 3
35 3592 33432 1.2278 2 4.10016 5 4
40 3801 33672 1.31707 2 4.25008 5 4
45 4004 33504 1.39397 2 4.40999 5 4
50 4215 33423 1.44779 2 4.55998 5 4
55 4423 33484 1.49925 2 4.72008 5 4
60 4643 33492 1.53843 2 4.87016 5 4
65 5073 33841 1.57876 2 5.02014 6 5
70 5417 33892 1.6055 2 5.09986 6 5
75 5741 33725 1.63429 2 5.17959 6 5
80 6039 33706 1.65426 2 5.24957 6 5
85 6358 33698 1.67218 2 5.32965 6 5
90 6683 33787 1.69228 2 5.40973 6 5
95 6984 33920 1.70633 2 5.47979 6 5
100 7330 34021 1.72428 2 5.55987 6 5
105 7664 34109 1.73641 2 5.63991 6 5
110 7978 34156 1.74904 2 5.7199 6 5
115 8280 34236 1.75773 2 5.7899 6 5
120 8617 34278 1.76842 2 5.86986 6 5
125 8924 34388 1.7761 2 5.94983 6 5
130 9436 34582 1.80696 3 6.01985 7 6
135 9830 34550 1.84081 3 6.04989 7 6
140 10302 34640 1.89336 3 6.09996 7 6
145 10722 34789 1.93018 3 6.14001 7 6
150 11123 34860 1.96726 3 6.18007 7 6
155 11521 34942 2.00036 3 6.22012 7 6
160 11934 34961 2.03301 3 6.26018 7 6
165 12374 35182 2.06342 3 6.30023 7 6
170 12778 35275 2.09074 3 6.34027 7 6
175 13221 35358 2.1179 3 6.38023 7 6
180 13610 35425 2.1414 3 6.42019 7 6
185 14053 35439 2.17319 3 6.47014 7 6
190 14425 35514 2.18767 3 6.50011 7 6
195 14889 35590 2.21742 3 6.55005 7 6
200 15298 35676 2.23632 3 6.59001 7 6
205 15718 35814 2.2499 3 6.61998 7 6
210 16106 35877 2.26679 3 6.65994 7 6
215 16499 35902 2.27914 3 6.68994 7 6
220 16926 36006 2.29531 3 6.72994 7 6
225 17351 36065 2.31304 3 6.76995 7 6
230 17748 36198 2.32211 3 6.79996 7 6
235 18186 36334 2.33773 3 6.83996 7 6
