5 3159 31347 2.10556 4 17.0013 17 17
10 3342 29051 2.09686 4 17.0013 17 17
15 3668 29055 2.0984 4 17.0013 17 17
20 4072 29221 2.09728 4 17.0013 17 17
25 4377 29262 2.09764 4 17.0013 17 17
30 4700 29367 2.10047 4 17.0013 17 17
35 5106 29591 2.10078 4 17.0013 17 17
40 5414 29691 2.10008 4 17.0013 17 17
45 5744 29790 2.10178 4 17.0013 17 17
50 6043 29905 2.10136 4 17.0013 17 17
55 6368 30048 2.10073 4 17.0013 17 17
60 6684 30177 2.10201 4 17.0013 17 17
65 7190 30534 2.10299 4 17.0013 17 17
70 7501 30660 2.10242 4 17.0013 17 17
75 7827 30799 2.1027 4 17.0013 17 17
80 8143 30931 2.10265 4 17.0013 17 17
85 8450 31030 2.10215 4 17.0013 17 17
90 8752 31176 2.10125 4 17.0013 17 17
95 9038 31239 2.10072 4 17.0013 17 17
100 9352 31373 2.10103 4 17.0013 17 17
105 9659 31473 2.10108 4 17.0013 17 17
110 9979 31613 2.10141 4 17.0013 17 17
115 10270 31703 2.10176 4 17.0013 17 17
120 10583 31829 2.10075 4 17.0013 17 17
125 10936 32028 2.10119 4 17.0013 17 17
130 11700 33453 2.101 4 17.0013 17 17
135 11692 33045 2.10167 4 17.0013 17 17
140 11951 32783 2.10152 4 17.0013 17 17
145 12255 32736 2.10149 4 17.0013 17 17
150 12549 32796 2.10114 4 17.0013 17 17
155 12883 32898 2.10162 4 17.0013 17 17
160 13156 33006 2.10249 4 17.0013 17 17
165 13426 33087 2.10226 4 17.0013 17 17
170 13739 33187 2.10062 4 17.0013 17 17
175 14067 33365 2.10081 4 17.0013 17 17
180 14383 33526 2.10068 4 17.0013 17 17
185 14652 33577 2.10089 4 17.0013 17 17
190 14957 33715 2.10076 4 17.0013 17 17
195 15304 33888 2.10104 4 17.0013 17 17
200 15586 34023 2.10122 4 17.0013 17 17
205 15925 34136 2.10172 4 17.0013 17 17
210 16222 34261 2.10233 4 17.0013 17 17
215 16552 34422 2.10225 4 17.0013 17 17
220 16867 34550 2.10223 4 17.0013 17 17
225 17184 34714 2.10237 4 17.0013 17 17
230 17518 34861 2.1022 4 17.0013 17 17
235 17838 35048 2.10201 4 17.0013 17 17
240 18150 35190 2.10207 4 17.0013 17 17
245 18484 35338 2.10158 4 17.0013 17 17
250 18808 35517 2.10124 4 17.0013 17 17
255 19118 35633 2.10073 4 17.0013 17 17
260 19596 35961 2.10073 4 17.0013 17 17
265 19880 36084 2.1004 4 17.0013 17 17
270 20228 36220 2.10033 4 17.0013 17 17
275 20497 36369 2.10018 4 17.0013 17 17
280 20794 36459 2.09999 4 17.0013 17 17
285 21119 36577 2.09995 4 17.0013 17 17
290 21429 36721 2.09965 4 17.0013 17 17
295 21703 36861 2.09969 4 17.0013 17 17
300 22046 37010 2.10001 4 17.0013 17 17
305 22314 37093 2.10004 4 17.0013 17 17
310 22653 37242 2.10033 4 17.0013 17 17
315 23092 37518 2.10032 4 17.0013 17 17
320 23297 37515 2.10051 4 17.0013 17 17
325 24100 37870 2.1005 4 17.0013 17 17
330 23798 38014 2.1004 4 17.0013 17 17
335 24020 37876 2.10053 4 17.0013 17 17
340 24354 38005 2.10034 4 17.0013 17 17
345 24667 38152 2.10045 4 17.0013 17 17
350 24980 38283 2.10069 4 17.0013 17 17
355 25338 38475 2.1008 4 17.0013 17 17
360 25823 38760 2.10088 4 17.0013 17 17
365 26030 39087 2.10063 4 17.0013 17 17
370 26248 38983 2.10064 4 17.0013 17 17
375 26600 39083 2.10088 4 17.0013 17 17
380 26852 39139 2.10112 4 17.0013 17 17
385 27232 39328 2.10109 4 17.0013 17 17
390 27530 39454 2.101 4 17.0013 17 17
395 27809 39558 2.10123 4 17.0013 17 17
400 28348 39895 2.10135 4 17.0013 17 17
405 28471 40094 2.10124 4 17.0013 17 17
410 28768 40017 2.10119 4 17.0013 17 17
415 29052 40088 2.10134 4 17.0013 17 17
420 29406 40243 2.10107 4 17.0013 17 17
425 29713 40385 2.10106 4 17.0013 17 17
430 30044 40518 2.10102 4 17.0013 17 17
435 30322 40628 2.1009 4 17.0013 17 17
440 30614 40680 2.10118 4 17.0013 17 17
445 30980 40822 2.10067 4 17.0013 17 17
450 31189 40917 2.10067 4 17.0013 17 17
455 31738 41336 2.10035 4 17.0013 17 17
460 31989 41674 2.1001 4 17.0013 17 17
465 32103 41456 2.10016 4 17.0013 17 17
470 32552 41567 2.10005 4 17.0013 17 17
475 32776 41642 2.10001 4 17.0013 17 17
480 33088 41734 2.10002 4 17.0013 17 17
485 33255 41787 2.09971 4 17.0013 17 17
490 33585 41911 2.09977 4 17.0013 17 17
495 33912 42057 2.09974 4 17.0013 17 17
500 34189 42139 2.09963 4 17.0013 17 17
505 34600 42325 2.0996 4 17.0013 17 17
510 34899 42437 2.09964 4 17.0013 17 17
515 35435 42853 2.09992 4 17.0013 17 17
520 35800 43000 2.10008 4 17.0013 17 17
525 36092 43157 2.10012 4 17.0013 17 17
530 36356 43245 2.1001 4 17.0013 17 17
535 36681 43327 2.10019 4 17.0013 17 17
540 37108 43558 2.10014 4 17.0013 17 17
545 37474 43836 2.10029 4 17.0013 17 17
550 37685 43854 2.10043 4 17.0013 17 17
555 38026 43946 2.10022 4 17.0013 17 17
560 38362 44050 2.10038 4 17.0013 17 17
565 38603 44198 2.10042 4 17.0013 17 17
570 39013 44335 2.10071 4 17.0013 17 17
575 39248 44422 2.10064 4 17.0013 17 17
580 39493 44472 2.10066 4 17.0013 17 17
585 39745 44566 2.10061 4 17.0013 17 17
590 40178 44824 2.10063 4 17.0013 17 17
595 40444 45054 2.10067 4 17.0013 17 17
600 40664 44994 2.10059 4 17.0013 17 17
605 40787 44987 2.1006 4 17.0013 17 17
610 41173 45102 2.10045 4 17.0013 17 17
615 41476 45230 2.10046 4 17.0013 17 17
620 41830 45355 2.10037 4 17.0013 17 17
625 42128 45536 2.10036 4 17.0013 17 17
630 42451 45623 2.10009 4 17.0013 17 17
635 42732 45716 2.10002 4 17.0013 17 17
640 43068 45879 2.10015 4 17.0013 17 17
645 43402 45996 2.10024 4 17.0013 17 17
650 43641 46069 2.10029 4 17.0013 17 17
655 43929 46122 2.10031 4 17.0013 17 17
660 44244 46209 2.10039 4 17.0013 17 17
665 44536 46313 2.10021 4 17.0013 17 17
670 44949 46619 2.10014 4 17.0013 17 17
675 45221 46679 2.09999 4 17.0013 17 17
680 45477 46724 2.1 4 17.0013 17 17
685 45815 46829 2.10008 4 17.0013 17 17
690 46171 46985 2.10006 4 17.0013 17 17
695 46616 47239 2.10018 4 17.0013 17 17
700 46787 47251 2.10026 4 17.0013 17 17
705 47178 47421 2.10032 4 17.0013 17 17
710 47475 47560 2.10032 4 17.0013 17 17
715 47726 47585 2.10021 4 17.0013 17 17
720 48023 47690 2.10014 4 17.0013 17 17
725 48284 47732 2.10019 4 17.0013 17 17
730 48612 47846 2.10023 4 17.0013 17 17
735 48973 48008 2.10017 4 17.0013 17 17
740 49268 48228 2.10024 4 17.0013 17 17
745 49841 48623 2.10023 4 17.0013 17 17
750 49948 48462 2.10009 4 17.0013 17 17
755 50260 48551 2.10022 4 17.0013 17 17
760 50714 48704 2.10021 4 17.0013 17 17
765 51151 49103 2.10026 4 17.0013 17 17
770 51346 49159 2.10031 4 17.0013 17 17
775 51513 49007 2.10029 4 17.0013 17 17
780 51875 49146 2.10014 4 17.0013 17 17
785 52138 49171 2.10003 4 17.0013 17 17
790 52860 49618 2.0999 4 17.0013 17 17
795 52802 49586 2.09986 4 17.0013 17 17
800 53113 49619 2.09985 4 17.0013 17 17
805 53494 49828 2.09992 4 17.0013 17 17
810 53654 49792 2.0999 4 17.0013 17 17
815 54014 49860 2.09988 4 17.0013 17 17
820 54286 49958 2.09998 4 17.0013 17 17
825 54764 50205 2.10002 4 17.0013 17 17
830 55047 50317 2.09989 4 17.0013 17 17
835 55718 50794 2.09975 4 17.0013 17 17
840 55639 50583 2.0997 4 17.0013 17 17
845 55898 50676 2.0997 4 17.0013 17 17
850 56124 50608 2.09984 4 17.0013 17 17
855 56450 50685 2.0998 4 17.0013 17 17
860 56785 50815 2.09983 4 17.0013 17 17
865 57139 50987 2.09984 4 17.0013 17 17
870 57398 51114 2.09983 4 17.0013 17 17
875 57690 51187 2.09982 4 17.0013 17 17
880 58016 51291 2.09982 4 17.0013 17 17
885 58498 51492 2.09988 4 17.0013 17 17
890 58735 51594 2.09992 4 17.0013 17 17
895 58930 51564 2.09988 4 17.0013 17 17
900 59251 51638 2.09989 4 17.0013 17 17
905 59522 51689 2.09998 4 17.0013 17 17
910 59851 51842 2.09995 4 17.0013 17 17
915 60121 51906 2.09993 4 17.0013 17 17
920 60583 52099 2.09988 4 17.0013 17 17
925 60937 52338 2.09976 4 17.0013 17 17
930 61106 52313 2.09969 4 17.0013 17 17
935 61436 52437 2.09964 4 17.0013 17 17
940 61873 52605 2.09965 4 17.0013 17 17
945 62067 52676 2.09969 4 17.0013 17 17
950 62344 52666 2.09964 4 17.0013 17 17
955 62649 52717 2.09954 4 17.0013 17 17
960 62905 52801 2.09956 4 17.0013 17 17
