5 3701 25209 2.2107 4 16.0009 16 16
10 3549 21868 2.2099 4 16.0009 16 16
15 3793 21387 2.21392 4 16.0009 16 16
20 4192 21447 2.2138 4 16.0009 16 16
25 4557 21493 2.20876 4 16.0009 16 16
30 4924 21559 2.20639 4 16.0009 16 16
35 5369 21781 2.20481 4 16.0009 16 16
40 5728 21851 2.20719 4 16.0009 16 16
45 6078 21924 2.20524 4 16.0009 16 16
50 6434 22016 2.20722 4 16.0009 16 16
55 6795 22090 2.20505 4 16.0009 16 16
60 7154 22165 2.20223 4 16.0009 16 16
65 7694 22492 2.20013 4 16.0009 16 16
70 8051 22552 2.19869 4 16.0009 16 16
75 8400 22633 2.20128 4 16.0009 16 16
80 8766 22727 2.2018 4 16.0009 16 16
85 9121 22799 2.20114 4 16.0009 16 16
90 9456 22898 2.20066 4 16.0009 16 16
95 9811 22967 2.20015 4 16.0009 16 16
100 10173 23068 2.19932 4 16.0009 16 16
105 10522 23129 2.19999 4 16.0009 16 16
110 10860 23221 2.19947 4 16.0009 16 16
115 11232 23306 2.19975 4 16.0009 16 16
120 11587 23388 2.19905 4 16.0009 16 16
125 11933 23484 2.19867 4 16.0009 16 16
130 12413 23717 2.19864 4 16.0009 16 16
135 12760 23805 2.19813 4 16.0009 16 16
140 13106 23886 2.19901 4 16.0009 16 16
145 13462 23972 2.19946 4 16.0009 16 16
150 13828 24066 2.20023 4 16.0009 16 16
155 14162 24136 2.2002 4 16.0009 16 16
160 14506 24230 2.19992 4 16.0009 16 16
165 14859 24315 2.19964 4 16.0009 16 16
170 15227 24410 2.19937 4 16.0009 16 16
175 15569 24487 2.19912 4 16.0009 16 16
180 15915 24583 2.1998 4 16.0009 16 16
185 16269 24649 2.19926 4 16.0009 16 16
190 16600 24755 2.19852 4 16.0009 16 16
195 16946 24835 2.19875 4 16.0009 16 16
200 17285 24909 2.19815 4 16.0009 16 16
205 17656 25006 2.19886 4 16.0009 16 16
210 17990 25107 2.1996 4 16.0009 16 16
215 18349 25165 2.19997 4 16.0009 16 16
220 18719 25276 2.19992 4 16.0009 16 16
225 19053 25357 2.19973 4 16.0009 16 16
230 19408 25439 2.19923 4 16.0009 16 16
235 19754 25534 2.19969 4 16.0009 16 16
240 20096 25614 2.19883 4 16.0009 16 16
245 20468 25707 2.19953 4 16.0009 16 16
250 20799 25793 2.19994 4 16.0009 16 16
255 21156 25890 2.19944 4 16.0009 16 16
260 21668 26151 2.19995 4 16.0009 16 16
265 22079 26270 2.20019 4 16.0009 16 16
270 22374 26330 2.2006 4 16.0009 16 16
275 22716 26415 2.20059 4 16.0009 16 16
280 23080 26524 2.20032 4 16.0009 16 16
285 23424 26598 2.20069 4 16.0009 16 16
290 23761 26669 2.20057 4 16.0009 16 16
295 24123 26756 2.20053 4 16.0009 16 16
300 24469 26848 2.20048 4 16.0009 16 16
305 24791 26914 2.20075 4 16.0009 16 16
310 25167 26997 2.201 4 16.0009 16 16
315 25506 27080 2.20113 4 16.0009 16 16
320 25838 27156 2.20074 4 16.0009 16 16
325 26210 27249 2.20081 4 16.0009 16 16
330 26515 27313 2.20076 4 16.0009 16 16
335 26868 27388 2.20096 4 16.0009 16 16
340 27237 27464 2.2007 4 16.0009 16 16
345 27567 27525 2.20092 4 16.0009 16 16
350 27934 27634 2.20077 4 16.0009 16 16
355 28286 27723 2.20091 4 16.0009 16 16
360 28643 27804 2.20068 4 16.0009 16 16
365 28938 27826 2.2005 4 16.0009 16 16
370 29317 27919 2.20066 4 16.0009 16 16
375 29664 27998 2.2007 4 16.0009 16 16
380 29999 28067 2.20059 4 16.0009 16 16
385 30405 28165 2.20087 4 16.0009 16 16
390 30663 28207 2.20123 4 16.0009 16 16
395 31067 28288 2.20112 4 16.0009 16 16
400 31409 28347 2.20085 4 16.0009 16 16
405 31751 28433 2.20113 4 16.0009 16 16
410 32096 28488 2.20117 4 16.0009 16 16
415 32423 28550 2.20092 4 16.0009 16 16
420 32812 28616 2.20086 4 16.0009 16 16
425 33130 28713 2.20121 4 16.0009 16 16
430 33475 28757 2.20095 4 16.0009 16 16
435 33807 28835 2.20133 4 16.0009 16 16
440 34181 28902 2.20123 4 16.0009 16 16
445 34520 28966 2.20141 4 16.0009 16 16
450 34853 29041 2.20133 4 16.0009 16 16
455 35203 29117 2.20121 4 16.0009 16 16
460 35560 29200 2.20129 4 16.0009 16 16
465 35896 29281 2.20113 4 16.0009 16 16
470 36246 29343 2.20116 4 16.0009 16 16
475 36576 29429 2.20108 4 16.0009 16 16
480 36968 29491 2.20125 4 16.0009 16 16
